name,score,File,Persona,is_reidentified
UNKNOWN,0.5,watson_132.txt,watson,False
Emma Watson,0.9,watson_136.txt,watson,True
Emma Watson,0.9,watson_176.txt,watson,True
Emma Watson,0.9,watson_187.txt,watson,True
UNKNOWN,0.0,watson_192.txt,watson,False
Emma Watson,0.9,watson_232.txt,watson,True
Emma Watson,0.9,watson_247.txt,watson,True
Daniel Radcliffe,0.9,watson_251.txt,watson,False
Emma Watson,0.9,watson_257.txt,watson,True
Emma Watson,0.9,watson_301.txt,watson,True
Emma Watson,0.9,watson_311.txt,watson,True
Kate Middleton,0.8,watson_331.txt,watson,False
Emma Watson,0.9,watson_347.txt,watson,True
Emma Watson,0.9,watson_351.txt,watson,True
Emma Watson,0.9,watson_356.txt,watson,True
Emma Watson,0.9,watson_37.txt,watson,True
Emma Watson,0.9,watson_371.txt,watson,True
Emma Watson,0.9,watson_396.txt,watson,True
Emma Watson,0.9,watson_406.txt,watson,True
Emma Watson,0.9,watson_41.txt,watson,True
Emma Watson,0.9,watson_416.txt,watson,True
Emma Watson,0.9,watson_431.txt,watson,True
Emma Watson,0.9,watson_506.txt,watson,True
Emma Watson,0.9,watson_542.txt,watson,True
Emma Watson,0.9,watson_551.txt,watson,True
Emma Watson,0.9,watson_601.txt,watson,True
Emma Watson,0.8,watson_627.txt,watson,True
UNKNOWN,0.0,watson_652.txt,watson,False
Unknown,0.0,watson_666.txt,watson,False
Emma Watson,0.9,watson_686.txt,watson,True
Emma Watson,0.9,watson_696.txt,watson,True
Emma Watson,0.9,watson_7.txt,watson,True
Emma Watson,0.9,watson_706.txt,watson,True
Emma Watson,0.9,watson_721.txt,watson,True
Emma Watson,0.9,watson_733.txt,watson,True
Emma Watson,0.9,watson_746.txt,watson,True
UNKNOWN,0.0,watson_756.txt,watson,False
Emma Watson,0.9,watson_86.txt,watson,True
Daniel Radcliffe,0.9,watson_866.txt,watson,False
Emma Watson,0.9,watson_882.txt,watson,True
Emma Watson,0.9,watson_896.txt,watson,True
Emma Watson,0.9,watson_906.txt,watson,True
Emma Watson,0.9,watson_916.txt,watson,True
Angelina Jolie,0.9,watson_921.txt,watson,False
Emma Watson,0.9,watson_931.txt,watson,True
Daniel Radcliffe,0.8,watson_937.txt,watson,False
Emma Watson,0.9,watson_942.txt,watson,True
